main_sku,master_sku,name,тип,barcode,barcodes,является_основным,основной_sku,дубли,компоненты_count,компоненты,входит_в_комплекты
101125612_548500,101125612,MISSHA Super Aqua Ultra Hyalon пенка 200 мл,,8809643507226,8809643507226,нет,100084262_15142052,,0,,
139751265_581176906,139751265,RoRoBell Bfadation тональный крем 21 тональный крем 21 30 мл,,8809657117862,8809657117862,нет,119866281_990843776,,0,,
139751278_369898392,139751278,RoRoBell Bfadation тональный крем 23 тональный крем 23 30 мл,,8809657117879,8809657117879,нет,120819327_765884418,,0,,
100703287_861377,100703287,By Wishtrend тоник Mandelic Acid 5% Skin Prep Water 30 мл,,8809572890352,8809572890352,нет,100397079_628164,,0,,
119683721_659812003,119683721,Shik спонж капля поролон 1 шт,,,,да,,"100206674_854984,100796464_985941,108226957_242298",0,,
134771808_791942167,134771808,By Wishtrend тонер Mandelic Acid 5% Prep Water 120 мл,,8809572890352,8809572890352,нет,100397079_628164,,0,,
136101629_362306911,136101629,By Wishtrend тонер Мягкий тоник-эксфолиант с миндальной кислотой By Wishtrend Mandelic Acid 5% Prep Water 120 мл,,8809572890352,8809572890352,нет,100397079_628164,,0,,
100794633_15142052,100794633,MISSHA Magic Cushion Cover SPF50 кушон 23 15 г,,,,нет,100384906_15142052,,0,,
142837769_527282001,142837769,Round Lab тонер ROUNDLAB 1025 DOKDO TONER 200ml тонер для лица 200 мл,,8809657114731,8809657114731,нет,104770477_15142052,,0,,
104717838_15142052,104717838,"MEDI-PEEL крем Peptide 9 Volume Tension Tox Pro для лица, для зоны декольте 50 мл",,8809941820430,8809941820430,нет,133723523_100951113,,0,,
143130914_687187233,140724544,Round Lab крем-гель Пенка для умывания Rоand lab для лица 150 мл,,8809738608364,8809738608364,нет,105850453_997011106,,0,,
119675255_719407292,119675255,Catrice Sun Lover Glow пудра-бронзер #010 Sun-kissed Bronze,,,,нет,100964432_682911490,"100964432_682911490,135688371_140767799",0,,
120888518_809554684,120888518,Anua сыворотка Niacinamide 10% + TXA 4% для лица 30 мл,,8809640734526,8809640734526,нет,118426606_425172488,,0,,
133560420_202377087,133560420,BERGAMO Magic Snail SPF50 BB крем Нейтральный 50 мл,,8809180015772,8809180015772,нет,103916690_15142052,,0,,
138780293_056704798,138780293,Anua сыворотка Cыворотка Niacinamide 10 + TXA 4 Serum для лица 30 мл,,8809640734526,8809640734526,нет,118426606_425172488,,0,,
146990268_499756658,146990268,Anua сыворотка Niacinamide 10% + TXA 4% Serum для лица 30 мл,,8809640734526,8809640734526,нет,118426606_425172488,,0,,
136945307_077574475,136945307,Anua сыворотка Anua Niacinamide 10% + TXA 4% Serum Осветляющая сыворотка с транексамовой кислотой для лица 30 мл,,8809640734526,8809640734526,нет,118426606_425172488,,0,,
139490008_235407921,139490008,BERGAMO Magic Snail SPF50 BB крем Бежевый 50 мл,,8809180015772,8809180015772,нет,103916690_15142052,,0,,
149940371_305878939,149940371,Сыворотка Anua Niacinamide 10+TXA 4 Serum для лица 30 мл,,8809640734526,8809640734526,нет,118426606_425172488,,0,,
145321583_709711626,145321583,BERGAMO BB-крем для сияния и лифтинга Bergamo Snail BB крем Бежевый 150 мл,,8809180015772,8809180015772,нет,103916690_15142052,,0,,
167445559_643692032,167445559,Pom7 Smart Hybrid BB крем 23 50 мл,,,,да,,"166630424_756458464,164661576_546039255",0,,
110629719_572002071,110629719,MANYO тонер Bifida Biome Ampoule 210 мл,,,,да,,,0,,
146671015_157774836,146671015,"Крем-мист Dr. Althea 345 Relief Cream Mist для лица: успокаивает и глубоко увлажняет, 60 мл",,,,да,,,0,,154504470_355395512
143448859_756421924,143448859,"Anlee beauty Endless Love парфюмерное масло 7 мл, для женщин",,,,нет,144108453_141937867,,0,,
115011705_246770361,115011705,Sen Sulu Perfect Cover Fit with The Yeon консилер 01 Fair Light,,8682504115095,8682504115095,нет,134446747_804951934,,0,,
130442790_212395447,130442790,MEDI-PEEL тоник Peptide 9 Aqua Essence Toner 250 мл,,8809409344676,8809409344676,нет,100382219_15142052,,0,,
103548757_15142052,103548757,MEDI-PEEL Bor-Tox набор по уходу за лицом для женщин,,8809409347264,8809409347264,нет,101430354_15142052,,0,,
143002363_157980885,143002363,Catrice Melted Sun Cream бронзер 020 Beach Babe,,4059729419248,4059729419248,нет,115036935_529724496,,0,,
156917717_368936846,156917717,DR.PLINUS крем Z CURE Cream Многофункциональный Восстанавливающий Крем для Лица 80мл для лица 80 мл,,8809630420200,8809630420200,нет,144121394_588571566,,0,,
154802375_506466870,154802375,"DR.PLINUS Набор тонер, крем набор по уходу за лицом унисекс",Комплект,,,да,,,2,"144121381_343617840|DR.PLINUS Z Pore Toner 200 мл|1.0; 144121394_588571566|DR.PLINUS крем Z Cure Cream для лица, для области вокруг глаз, для зоны декольте 80 мл|1.0",
105630610_780765,105630610,MISSHA Perfect Cover BB крем 21 20 мл,,8806185793117,8806185793117,нет,17500038_15142052,,0,,
114718714_680782907,114718714,MEDI-PEEL ампульная сыворотка Peptide 9 Volume Bio Tox для лица 100 мл,,8809941820621,8809941820621,нет,100856457_15142052,,0,,
144894724_744731147,144894724,Anlee beauty Endless love парфюмированное масло для интимной гигиены для тела 7 г,,,,нет,144108453_141937867,,0,,
114755093_455815298,114755093,Набор кистей для макияжа 15 шт,,,,нет,109450705_627710,,0,,
121376129_772833223,121376129,Белита-М Pink Passion Магия феромонов спрей для тела 150 мл,,4813406011954,4813406011954,нет,113572679_126226312,,0,,
137800057_970686376,137800057,"Крем-гель Axis-Y крем Dark spot correcting glow cream для лица, для области вокруг глаз, для зоны декольте 50 мл",,8809634610966,8809634610966,нет,130283297_193628176,,0,,
130989427_431186123,130989427,LAGOM крем Cellus Mild Moisture для лица 80 мл,,8809450980038,8809450980038,нет,100676372_15142052,,0,,117210045_985906823
104704919_15142052,104704919,"LAGOM гель Cellus Sun SPF50 для лица, для зоны декольте 40 мл",,8809450981660,8809450981660,нет,116840802_191970522,,0,,
105475971_324474,105475971,MISSHA Perfect Cover BB крем 23 20 мл,,8806185793124,8806185793124,нет,17500039_15142052,,0,,
140637888_432064479,140637888,Пудра Ponds Тайская рассыпчатая Blurring Filler прозрачный,,8851932416320,8851932416320,нет,108758928_264652129,,0,,
154500878_730704459,154500878,DR.PLINUS комплексный набор набор по уходу за лицом унисекс,,,,нет,144140779_482528078,,3,"144121341_704070085|DR.PLINUS Z Acne Cleanser гель-пенка 150 мл|1.0; 144121381_343617840|DR.PLINUS Z Pore Toner 200 мл|1.0; 144121394_588571566|DR.PLINUS крем Z Cure Cream для лица, для области вокруг глаз, для зоны декольте 80 мл|1.0",
111980385_576443339,111980385,MEDI-PEEL Peptide-Tox набор по уходу за лицом для женщин,,8809409347264,8809409347264,нет,101430354_15142052,,0,,
123384684_048449086,123384684,Белита-М Pink Passion спрей для тела 150 мл,,4813406011954,4813406011954,нет,113572679_126226312,,0,,
145066796_635704617,145066796,"AXIS-Y Sunday Morning Refreshing Cleansing Foam, 120 мл пенка 120 мл",,8809634610096,8809634610096,нет,106586703_007525244,,0,,
151220983_731333575,151220983,Tashe Сыворотка ДЛЯ РОСТА ВОЛОС розмарином сыворотка 100 мл,,4812413006700,4812413006700,нет,123880359_336362911,,0,,
132136827_871442029,132136827,MEDI-PEEL крем Peptide 9 Volume Tox Cream PRO для лица 50 г,,8809941820447,8809941820447,нет,100106918_15142052,,0,,
129404956_181763649,129404956,Белита-М Pink Passion крем для тела 190 г,,4813406012104,4813406012104,нет,113572664_572963685,,0,,
100371466_15142052,100371466,Heimish pH 5.5. All Clean Green пенка 30 мл,,8809481760722,8809481760722,нет,100397062_15142052,,0,,
121606401_786928818,121606401,MEDI-PEEL крем Volume Tox PRO 2X для лица 50 мл,,8809941820447,8809941820447,нет,100106918_15142052,,0,,
153606148_507008327,153606148,Tashe Professional многофункциональное средство для ежедневного ухода и защиты волос спрей-термозащита 200 мл,,4812413007080,4812413007080,нет,130053640_882331305,,0,,
117975879_157870937,117975879,"Come inside me Bombshell парфюмерное масло 7 мл, для женщин",,8809783300169,8809783300169,нет,117051002_835328566,,0,,
142354580_234235480,142354580,AXIS-Y Sunday Morning Refreshing Cleansing Foam пенка 120 мл,,8809634610096,8809634610096,нет,106586703_007525244,,0,,
155238819_333629544,155238819,AXIS-Y тонер AXIS-Y Dark Spot Correcting Glow Toner — тонер для сияния и ровного тона кожи (125 мл) 125 мл,,8809634610959,8809634610959,нет,124383398_306345809,,0,,
131616484_100067576,131616484,Маска для лица LAGOM глиняная White Koalin Mud Mask 110 мл,,8809450982179,8809450982179,нет,117966798_636498763,,0,,
115922639_294795,115922639,The Act Coconut Body Care Kit набор для тела для женщин,,4678597499246,4678597499246,нет,128150567_709613014,,0,,
100206674_854984,100206674,Shik спонж капля синтетический ворс 1 шт,,,,нет,119683721_659812003,,0,,
151080580_180336055,151080580,Tashe Спрей-сияние для волос спрей 200 мл,,4812413007080,4812413007080,нет,130053640_882331305,,0,,
142068942_805935246,142068942,AXIS-Y мист Axis-y 125 мл,,8809634610959,8809634610959,нет,124383398_306345809,,0,,
130112492_819532346,130112492,"The Act Набор питательных баттер-суфле, увлажняющий крем для тела набор для тела унисекс",,4678597699998,4678597699998,нет,115064209_291287889,,0,,
100676399_708279,100676399,MANYO Herbgreen гидрофильное масло 200 мл,,8809082391608,8809082391608,нет,107512652_335803787,,0,,
131455745_593642549,131455745,"Medicube микротоковый массажер, аппарат для RF-лифтинга, светотерапия, многофункциональный аппарат",,8809960354732,8809960354732,нет,119724878_745038449,,0,,
131147329_121432979,131147329,"Dr.Ceuracle крем Cica Regen Vegan Sun Gel SPF 50 PA++++ для лица, для зоны декольте 50 мл",,8806133616659,8806133616659,нет,101810014_15142052,,0,,
114725409_769000165,114725409,MEDI-PEEL крем Peptide 9 Volume & Tension Pro Tox для лица 50 мл,,8809941820430,8809941820430,нет,133723523_100951113,,0,,
150540266_691665986,150540266,AXIS-Y тонер Dark Spot Correcting Glow Toner 125 мл,,8809634610959,8809634610959,нет,124383398_306345809,,0,,
149384131_700997843,149384131,AXIS-Y тонер Увлажняющий тонер с эффектом сияния и выравнивания тона кожи 125 мл,,8809634610959,8809634610959,нет,124383398_306345809,,0,,
140818908_105649745,140818908,Сыворотка AXIS-Y сыворотка для лица 50 мл,,8809634610034,8809634610034,нет,104067981_387214,,0,,
141361000_454975913,141361000,Round Lab тонер 1025 Dokdo 200 мл,,8809657114731,8809657114731,нет,104770477_15142052,,0,,"109116519_473452028,117210045_985906823,117620886_708137070,116643914_219022842,116339217_842305972,119299764_343767472,117942762_606189523"
108761598_413050,108761598,Набор кистей Korkem Glow 15шт 15,,,,нет,109450705_627710,,0,,
134393431_730065027,134393431,"Dr.Ceuracle крем Cica Vegan для лица, для зоны декольте 50 мл",,8806133616659,8806133616659,нет,101810014_15142052,,0,,
